participant,text_name,gender,age,loc,JCATscore,lang,JLPT,Text Length,Avg Sent Length,Avg NP length,Avg VP length,Subordinate Clauses per sentence,Subordinate Clauses per clause,Coordinate Clauses per sentence,Coordinate Clauses per clause,Subordinate Clauses per Coordinate Clauses,CCfreq,SCfreq,Avg Clause Length,Avg Clause per Sent,MDD,MHD,CTTR,MTLD,noun_density,verb_density,adjective_density,adverb_density,mci_5_surface,mci_10_surface,mci_5_inflection,mci_10_inflection,JRMA_all_MTLD,JRMA_content_MTLD,JRMA_function_MTLD,JRMA_all_MATTR,JRMA_content_MATTR,JRMA_function_MATTR,LFP_total_tokens,JLPT Vocab N1,JLPT Vocab N2,JLPT Vocab N3,JLPT Vocab N4,JLPT Vocab N5,LFP_OOV_percent,LFP_6k_percent,LFP_5k_percent,LFP_1k_percent,LFP_7k_percent,LFP_OOV_count,LFP_6k_count,LFP_5k_count,LFP_1k_count,LFP_7k_count,match_tsuideni_N3,match_tetamaranai_N2,match_marude_N3,match_kamoshirenai_N4,match_sae_N3,match_tsumoride_N3,match_ippou_N2,match_mottomo_N2,match_aete_N1,match_sonoue_N2,match_kotogaaru_N4,match_taradou_N4,match_nao_N2,match_karashite_N2,match_sorenishitemo_N2,match_yagate_N2,match_dakedenaku_N3,match_moshikashitara_N3,match_katsute_N1,match_mitaini_N4,match_shikanai_N4,match_teshikarubeki_N1,match_nikaigiru_N2,match_kotohanai_N4,match_yasui_N4,match_tabini_N3,match_okagede_N3,match_temorau_N4,match_mokamawazu_N2,match_dounimonai_N1,match_saseru_N4,match_amarini_N3,match_nikakawarazu_N2,match_bakoso_N1,match_nikimatteiru_N2,match_nebanaranai_N2,match_saserareru_N4,match_naikotohanai_N3,match_ikoukei_N4,match_nimokakawarazu_N2,match_tsutsuaru_N2,match_burini_N2,match_shikamo_N2,match_hodonai_N3,match_monono_N2,match_soretomo_N3,match_enai_N2,match_tokangaerareru_N2,match_hougamashi_N1,match_annojyou_N1,match_younakigasuru_N3,match_temiseru_N1,match_shidai_N2,match_tetouzenda_N2,match_yara_N2,match_karasuruto_N2,match_nagaramo_N3,match_ijyou_N4,match_yorihokanai_N2,match_toiu_N3,match_nikuraberu_N3,match_teitadakimasen_N4,match_osoregaru_N2,match_keshitenai_N3,match_toha_N1,match_kirigani_N1,match_tekureru_N4,match_toiu_N1,match_gimi_N3,match_toiuyori_N3,match_nasaru_N4,match_nikui_N4,match_yori_N4,match_mitai_N4,match_kashira_N4,match_nikagitte_N2,match_onegau_N2,match_tekuru_N4,match_kaigaru_N2,match_shikanai_N3,match_tohaie_N1,match_deshouganai_N3,match_uchini_N3,match_nimotodzuite_N2,match_dakedo_N3,match_ippouda_N3,match_karaiuto_N2,match_youni_N4,match_nikotaete_N2,match_tsutsu_N2,match_katoomottara_N2,match_kuseni_N3,match_ppanashi_N3,match_koso_N3,match_gatai_N3,match_kiru_N3,match_arakajime_N1,match_teshimau_N4,match_kaigiri_N2,match_chigainai_N3,match_tehairarenai_N2,match_kanousei_N1,match_mushiro_N3,match_nasai_N4,match_gozaimasu_N4,match_naidehairarenai_N2,match_deshikanai_N2,match_monodakara_N2,match_bayokatta_N3,match_tohakagiranai_N3,match_ppoi_N3,match_hatashite_N2,match_amari_N3,match_tsumari_N3,match_toiumonoda_N2,match_ikurademo_N3,match_eru_N2,match_kirenai_N3,match_tokoro_bakari_N4,match_fuuni_N2,match_moshikuha_N1,match_nikagirazu_N2,match_totomoni_N3,match_gasuru_N4,match_zuni_N3,match_toomou_N4,match_seide_N3,match_sarani_N3,match_ikanaru_N1,match_kiraigaaru_N1,match_nisuginai_N2,match_temiru_N4,match_ukemi_N4,match_hodo_N3,match_tashikani_N3,match_bekida_N3,match_ijyouni_N2,LFP_3k_percent,LFP_3k_count,LFP_8k_percent,LFP_2k_percent,LFP_8k_count,LFP_2k_count,LFP_10k_percent,LFP_10k_count,LFP_4k_percent,LFP_4k_count,LFP_9k_percent,LFP_9k_count
CCT40,e,女性,19.0,中国語(台湾),229,中国語（台湾）,N3,555,20.555555555555557,2.145669291338583,3.7037037037037037,2.2222222222222223,0.7142857142857143,0.4444444444444444,0.14285714285714285,2.2222222222222223,0.18018018018018017,5.405405405405405,6.607142857142857,3.111111111111111,3.287878787878788,2.8257575757575757,5.312656992910828,52.46167883211679,0.3171171171171171,0.23963963963963963,0.016216216216216217,0.016216216216216217,8.006,15.413,11.661,18.843,50.45454545454545,59.56046993780235,11.368421052631579,0.7013043478260879,0.7817964071856286,0.33856287425149717,458,10.0,2.0,89.0,27.0,190.0,14.19,0.22,0.87,72.27,0.66,65.0,1.0,4.0,331.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.75,8.0,1.09,6.33,5.0,29.0,1.31,6.0,1.09,5.0,0.22,1.0
CCT40,SW2,女性,19.0,中国語(台湾),229,中国語（台湾）,N3,138,23.0,1.9482758620689655,5.666666666666667,1.5,0.5294117647058824,0.8333333333333334,0.29411764705882354,1.5,0.7246376811594203,7.971014492753622,8.117647058823529,2.8333333333333335,3.628787878787879,2.1742424242424243,4.153311931459037,53.17431192660551,0.2463768115942029,0.2898550724637681,0.014492753623188406,0.014492753623188406,7.342,12.35,17.477,25.191,48.491413474240424,60.50153846153848,12.0,0.6894382022471909,0.76,0.32545454545454544,116,4.0,2.0,23.0,5.0,45.0,14.66,,3.45,72.41,0.86,17.0,,4.0,84.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.45,4.0,,1.72,,2.0,0.86,1.0,2.59,3.0,,
CCT40,SW1,女性,19.0,中国語(台湾),229,中国語（台湾）,N3,114,16.285714285714285,2.263157894736842,4.571428571428571,2.0,0.7,0.5714285714285714,0.2,2.0,0.8771929824561403,5.263157894736842,5.7,2.857142857142857,2.850467289719626,2.289719626168224,3.7086905997821225,51.581749049429654,0.2719298245614035,0.30701754385964913,0.017543859649122806,0.017543859649122806,7.267,12.441,13.833,20.096,51.581749049429654,,,0.6578461538461541,0.7659574468085106,0.32608695652173914,95,1.0,,24.0,8.0,49.0,18.95,,3.16,71.58,,18.0,,3.0,68.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.16,3.0,,3.16,,3.0,,,,,,
FFR26,SW2,男性,27.0,フランス語,116,フランス語,N5,84,21.0,2.7906976744186047,3.5,1.25,0.625,0.25,0.125,1.25,2.380952380952381,3.571428571428571,10.5,2.0,3.5,2.55,3.7032803990902057,42.0,0.40476190476190477,0.20238095238095238,0.023809523809523808,0.023809523809523808,5.442,,9.308,,42.0,,,0.6605714285714285,0.75,0.47058823529411764,73,8.0,2.0,22.0,4.0,25.0,38.36,,9.59,46.58,1.37,28.0,,7.0,34.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.37,1.0,,,,,,,2.74,2.0,,
FFR26,SW1,男性,27.0,フランス語,116,フランス語,N5,98,16.333333333333332,2.730769230769231,4.333333333333333,1.3333333333333333,0.6666666666666666,0.16666666666666666,0.08333333333333333,1.3333333333333333,1.0204081632653061,3.061224489795918,8.166666666666666,2.0,3.119565217391304,1.9456521739130435,4.0,56.474576271186436,0.2755102040816326,0.22448979591836735,0.061224489795918366,0.061224489795918366,6.674,10.419,8.603,12.462,57.8360655737705,,,0.7199999999999993,0.7941176470588235,0.5128205128205128,83,2.0,,19.0,4.0,38.0,36.14,,6.02,48.19,1.2,30.0,,5.0,40.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.61,3.0,,3.61,,3.0,,,1.2,1.0,,
VVN49,e,女性,22.0,ベトナム語,215,ベトナム語,N3,355,29.583333333333332,2.26027397260274,3.0833333333333335,3.0833333333333335,0.74,0.5,0.12,3.0833333333333335,0.0,3.6619718309859155,7.1,4.166666666666667,3.9300291545189503,4.0087463556851315,4.728695737757049,46.22232063773251,0.30422535211267604,0.17746478873239438,0.028169014084507043,0.028169014084507043,7.18,13.464,10.496,18.758,50.714285714285715,68.0,8.357142857142858,0.6826143790849669,0.7735632183908046,0.34647058823529414,264,11.0,3.0,51.0,18.0,95.0,21.21,,0.38,65.53,,56.0,,1.0,173.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.79,10.0,0.38,7.2,1.0,19.0,,,1.52,4.0,,
VVN49,SW2,女性,22.0,ベトナム語,215,ベトナム語,N3,100,11.11111111111111,2.263157894736842,4.333333333333333,0.7777777777777778,0.5,0.2222222222222222,0.14285714285714285,0.7777777777777778,3.0,5.0,7.142857142857143,1.5555555555555556,2.912087912087912,1.5934065934065933,3.4648232278140827,37.74509803921569,0.22,0.34,0.0,0.0,6.915,10.666,15.118,19.571,36.8421052631579,,,0.6364705882352942,0.8333333333333334,0.3488372093023256,76,1.0,1.0,24.0,3.0,21.0,21.05,,1.32,72.37,2.63,16.0,,1.0,55.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.32,1.0,,,,,1.32,1.0,,,,
VVN49,SW1,女性,22.0,ベトナム語,215,ベトナム語,N3,76,12.666666666666666,1.9583333333333333,4.5,1.3333333333333333,0.5714285714285714,0.3333333333333333,0.14285714285714285,1.3333333333333333,0.0,6.578947368421052,5.428571428571429,2.3333333333333335,2.9571428571428573,1.7714285714285714,3.244428422615251,38.15139442231076,0.27631578947368424,0.32894736842105265,0.013157894736842105,0.013157894736842105,6.232,8.919,15.545,20.835,38.0,,,0.6348148148148148,0.7931034482758621,0.375,62,,,18.0,3.0,21.0,24.19,,,70.97,1.61,15.0,,,44.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.23,2.0,,,,,,,,,,
VVN49,m2,女性,22.0,ベトナム語,215,ベトナム語,N3,149,13.545454545454545,2.203125,3.8181818181818183,1.0909090909090908,0.5454545454545454,0.36363636363636365,0.18181818181818182,1.0909090909090908,1.342281879194631,6.7114093959731544,6.7727272727272725,2.0,3.4782608695652173,2.0942028985507246,4.054991124544446,53.666666666666664,0.3624161073825503,0.2348993288590604,0.020134228187919462,0.020134228187919462,5.783,8.402,14.86,19.102,52.150000000000006,58.33333333333334,,0.6901999999999999,0.76,0.2978723404255319,104,3.0,1.0,30.0,2.0,37.0,17.31,,4.81,65.38,2.88,18.0,,5.0,68.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.85,4.0,,2.88,,3.0,,,2.88,3.0,,
VVN49,m3,女性,22.0,ベトナム語,215,ベトナム語,N3,193,13.785714285714286,2.014705882352941,3.857142857142857,1.2142857142857142,0.5483870967741935,0.5,0.22580645161290322,1.2142857142857142,0.5181347150259068,7.253886010362693,6.225806451612903,2.2142857142857144,3.1284916201117317,2.11731843575419,4.2245887680420875,49.35601719197708,0.3316062176165803,0.24352331606217617,0.010362694300518135,0.010362694300518135,7.344,12.62,15.394,21.919,48.25,24.152397260273972,9.369905956112852,0.6490277777777775,0.66625,0.3266666666666666,138,1.0,,39.0,7.0,53.0,15.94,1.45,2.17,72.46,1.45,22.0,2.0,3.0,100.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.72,1.0,,3.62,,5.0,,,2.17,3.0,,
VVN49,m1,女性,22.0,ベトナム語,215,ベトナム語,N3,151,10.066666666666666,2.1846153846153844,3.7333333333333334,0.9333333333333333,0.5384615384615384,0.2,0.11538461538461539,0.9333333333333333,0.0,3.9735099337748347,5.8076923076923075,1.7333333333333334,2.4705882352941178,1.6838235294117647,4.603482701187488,69.01374570446734,0.41721854304635764,0.2119205298013245,0.026490066225165563,0.026490066225165563,6.418,9.709,16.256,22.587,69.31147540983606,72.82800000000002,,0.7027450980392157,0.81,0.41025641025641024,102,4.0,1.0,29.0,8.0,30.0,29.41,,0.98,57.84,1.96,30.0,,1.0,59.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1.96,3.92,2.0,4.0,,,3.92,4.0,,
JJC27,SW2,女性,26.0,国内教室環境,149,中国語,N5,105,8.75,2.4444444444444446,4.5,0.8333333333333334,0.45454545454545453,0.3333333333333333,0.18181818181818182,0.8333333333333334,1.9047619047619049,3.8095238095238098,4.7727272727272725,1.8333333333333333,2.5483870967741935,1.4301075268817205,3.6573474645144777,35.564516129032256,0.24761904761904763,0.3523809523809524,0.0380952380952381,0.0380952380952381,7.023,11.543,16.977,21.647,35.0,,,0.5846428571428571,0.8333333333333334,0.3076923076923077,80,2.0,1.0,13.0,7.0,33.0,16.25,,5.0,68.75,3.75,13.0,,4.0,55.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,5.0,,4.0,1.25,1.0,,,,
JJC27,SW1,女性,26.0,国内教室環境,149,中国語,N5,94,9.4,2.2903225806451615,4.3,1.3,0.65,0.2,0.1,1.3,1.0638297872340425,4.25531914893617,4.7,2.0,2.607142857142857,1.4285714285714286,3.646624787447364,49.66037735849057,0.30851063829787234,0.2765957446808511,0.010638297872340425,0.010638297872340425,6.74,9.912,12.516,15.891,47.0,,,0.6715555555555555,0.8484848484848485,0.34285714285714286,73,2.0,,16.0,10.0,32.0,21.92,,1.37,68.49,,16.0,,1.0,50.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.37,1.0,,6.85,,5.0,,,,,,
GAT33,m1,女性,25.0,ドイツ語,232,ドイツ語,N3,118,13.11111111111111,2.3255813953488373,3.7777777777777777,0.8888888888888888,0.4444444444444444,0.4444444444444444,0.2222222222222222,0.8888888888888888,0.0,6.779661016949152,6.555555555555555,2.0,2.908256880733945,2.0458715596330275,4.751895250800072,75.73638968481376,0.3644067796610169,0.2627118644067797,0.00847457627118644,0.00847457627118644,7.081,11.308,12.87,15.696,71.54330708661418,,,0.7269565217391298,0.8297872340425532,0.40540540540540543,92,11.0,,23.0,8.0,33.0,22.83,1.09,1.09,61.96,,21.0,1.0,1.0,57.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.17,2.0,2.17,2.17,2.0,2.0,1.09,1.0,5.43,5.0,,
GAT33,m3,女性,25.0,ドイツ語,232,ドイツ語,N3,75,10.714285714285714,2.2222222222222223,4.142857142857143,0.5714285714285714,0.3076923076923077,0.42857142857142855,0.23076923076923078,0.5714285714285714,1.3333333333333335,8.0,5.769230769230769,1.8571428571428572,3.2794117647058822,1.8529411764705883,3.8375339303603124,75.0,0.3466666666666667,0.25333333333333335,0.013333333333333334,0.013333333333333334,3.885,,11.759,,59.756097560975626,,,0.6561538461538462,0.88,0.4583333333333333,53,3.0,,12.0,4.0,18.0,22.64,3.77,1.89,60.38,7.55,12.0,2.0,1.0,32.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1.89,,1.0,,,,1.89,1.0,,
GAT33,m2,女性,25.0,ドイツ語,232,ドイツ語,N3,180,15.0,2.788235294117647,3.4166666666666665,1.1666666666666667,0.56,0.25,0.12,1.1666666666666667,0.0,4.444444444444445,7.2,2.0833333333333335,4.1726190476190474,2.857142857142857,4.743416490252569,36.0,0.45,0.18888888888888888,0.022222222222222223,0.022222222222222223,6.905,10.66,15.935,19.725,32.55502392344498,92.47999999999999,8.39018691588785,0.7145038167938931,0.848421052631579,0.33999999999999997,133,8.0,2.0,33.0,7.0,40.0,20.3,3.01,3.76,60.15,1.5,27.0,4.0,5.0,80.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.01,4.0,,4.51,,6.0,,,3.76,5.0,,
GAT33,SW1,女性,25.0,ドイツ語,232,ドイツ語,N3,132,18.857142857142858,2.36734693877551,4.714285714285714,1.5714285714285714,0.5789473684210527,0.5714285714285714,0.21052631578947367,1.5714285714285714,0.7575757575757576,2.272727272727273,6.947368421052632,2.7142857142857144,3.232,2.256,3.4465617474213164,39.5193482688391,0.30303030303030304,0.2803030303030303,0.030303030303030304,0.030303030303030304,7.004,11.996,15.182,20.161,37.604651162790695,34.9639175257732,10.8,0.6221686746987946,0.6575000000000001,0.252,113,1.0,1.0,33.0,7.0,37.0,23.89,,0.88,68.14,,27.0,,1.0,77.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.65,3.0,,3.54,,4.0,,,0.88,1.0,,
GAT33,SW2,女性,25.0,ドイツ語,232,ドイツ語,N3,98,19.6,2.357142857142857,5.6,1.6,0.5714285714285714,0.8,0.2857142857142857,1.6,1.0204081632653061,8.16326530612245,7.0,2.8,3.10752688172043,2.150537634408602,3.4285714285714284,35.6120218579235,0.25510204081632654,0.2857142857142857,0.02040816326530612,0.02040816326530612,7.431,12.756,14.693,21.373,35.6120218579235,,,0.6469387755102042,0.7317073170731707,0.32558139534883723,84,,2.0,20.0,2.0,31.0,15.48,1.19,1.19,75.0,,13.0,1.0,1.0,63.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.38,2.0,,2.38,,2.0,1.19,1.0,1.19,1.0,,
GAT33,e,女性,25.0,ドイツ語,232,ドイツ語,N3,444,19.304347826086957,2.3554502369668247,3.6956521739130435,2.130434782608696,0.7538461538461538,0.4782608695652174,0.16923076923076924,2.130434782608696,0.45045045045045046,5.8558558558558556,6.8307692307692305,2.8260869565217392,3.045130641330166,2.676959619952494,5.637710863797804,60.3495145631068,0.32657657657657657,0.2072072072072072,0.024774774774774775,0.024774774774774775,7.893,14.631,14.28,22.795,48.019179541822055,33.205128205128204,8.538091419406575,0.7017215189873423,0.7395588235294117,0.3278333333333334,373,8.0,3.0,56.0,20.0,156.0,21.18,,0.54,64.08,0.54,79.0,,2.0,239.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.14,8.0,1.07,9.65,4.0,36.0,,,0.8,3.0,,
